state,Moisture,Vol,Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Total Sulfur,Sulfate S,Pyr S,Org S,Hocbtu
Ohio,5.1,37.6,15.9,5,60.7,1.1,13.5,3.7,0.21,1.63,1.83,10962
Ohio,6.1,43.3,8.8,5.8,66.2,1.4,14.1,3.7,0.01,2.27,1.39,12194
Ohio,5.1,35.2,16.2,4.8,60.1,1,14.2,3.7,0.01,0.93,2.8,10672
Ohio,6.8,37.5,14.5,5.4,61,1.2,14.3,3.7,0.11,1.91,1.73,11037
Ohio,5.9,42.1,9.9,5.2,65.2,1.1,14.9,3.7,0.09,1.7,1.89,11854
Ohio,7,38,12.6,5,61.3,1.1,16.3,3.7,0.47,1.64,1.62,10966
Ohio,6.72,40.09,8.47,5.46,65.96,1.39,15.04,3.68,0.15,1.75,1.78,11877
Ohio,1.94,33.44,21.39,4.35,60.81,1.14,8.64,3.67,0.06,2.48,1.13,10997
Ohio,5.31,43.04,10.47,5.62,65.55,1.24,13.4,3.67,0.09,1.92,1.68,11991
Ohio,3.51,36.91,11.62,5.23,68.55,1.33,9.54,3.65,0.01,2.45,1.21,12333
Ohio,6.03,41.61,7.35,5.53,68.01,1.23,14.18,3.64,0.02,1.97,1.65,12340
Ohio,4.84,41.77,7.3,5.47,68.09,1.28,14.21,3.63,0.43,1.59,1.57,12400
Ohio,2,34.4,19,4.8,64.9,1.1,6.6,3.6,0.16,2.98,0.42,11620
Ohio,2.1,37.7,17.3,4.9,65.3,1.2,7.8,3.6,0.04,2.76,0.81,11929
Ohio,2,43.2,8.8,5.3,72.5,1.3,8.5,3.6,0.13,2.08,1.41,13090
Ohio,3.4,36.9,9.6,5.2,71.6,1.3,8.7,3.6,0.01,3.11,0.51,12950
Ohio,3.3,39.1,13.4,4.8,66.8,1.3,10.1,3.6,0.27,1.61,1.69,11930
Ohio,3,40.7,11.2,5.2,68.6,1.3,10.1,3.6,0.01,1.46,2.17,12468
Ohio,2.9,38.4,11.5,5,68,1.3,10.5,3.6,0.25,2.08,1.28,12356
Ohio,2.6,44.4,9.2,5.4,69.3,1.5,11,3.6,0.01,1.75,1.81,12698
Ohio,4.6,32.7,20.4,4.6,58.8,1.1,11.5,3.6,0.02,1.42,2.16,10614
Ohio,5.1,41.2,7.2,5.8,69.3,1.3,12.8,3.6,0.05,2.12,1.44,12598
Ohio,5.4,40.3,7.7,5.5,68.8,1.5,13,3.6,0.01,2.57,0.99,12540
Ohio,6.2,42.4,5.2,6.1,70.6,1.4,13.1,3.6,0.02,1.99,1.57,12899
Ohio,6.2,41,8.9,5.8,66.7,1.3,13.6,3.6,0.07,1.9,1.65,12168
Ohio,7.3,36,12.2,5.3,62.6,1.2,15,3.6,0.06,2.07,1.49,11327
Ohio,6.4,40.5,5.9,5.8,67.7,1.3,15.7,3.6,0.08,1.78,1.72,12448
Ohio,2.39,37.18,16.93,4.96,65.23,1.23,8.07,3.58,0.01,2.64,0.93,11928
Ohio,1.5,34.01,24.52,4.42,59.11,1.08,7.3,3.57,0.02,2.5,1.05,10697
Ohio,2.91,42.23,8.25,5.38,69.87,1.52,11.41,3.57,0.01,1.96,1.58,12714
Ohio,2.25,36.74,18.33,4.9,63.73,1.14,8.34,3.56,0.08,2.18,1.3,11646
Ohio,2.63,37.06,13.05,4.97,68.52,1.31,8.59,3.56,0.05,2.42,1.09,12350
Ohio,2.96,36.75,9.96,4.96,69.62,1.45,10.45,3.56,0.3,1.97,1.29,12530
Ohio,6.59,41.08,6.12,5.71,71.03,1.18,12.42,3.54,0.01,1.85,1.68,12839
Ohio,6.44,40.29,7.47,5.54,68.38,1.15,13.91,3.52,0.11,1.94,1.49,12352
Ohio,2.5,41.9,11,5.5,70.5,1.4,8,3.5,0.01,2.91,0.6,12959
Ohio,2.5,40.6,10.8,5.4,70.6,1.3,8.4,3.5,0.04,1.93,1.56,12952
Ohio,2.9,40.4,11.1,5.4,68.8,1.7,9.4,3.5,0.01,2.21,1.33,12567
Ohio,3.2,38.5,13.3,5.2,66.4,1.2,10.3,3.5,0.01,1.78,1.74,12151
Ohio,4.1,37.6,9.7,5.1,68.8,1.3,11.6,3.5,0.01,1.92,1.59,12418
Ohio,5.5,33.7,15.3,5.2,62.8,1.3,12,3.5,0.01,1.92,1.53,11384
Ohio,3.9,42.7,7.4,5.7,69.3,1.4,12.7,3.5,0.01,1.95,1.55,12958
Ohio,4.9,39.9,15,5.2,62.1,1.3,13,3.5,0.17,2.13,1.15,11255
Ohio,5.2,42.9,6.9,5.9,69.4,1.3,13,3.5,0.01,1.64,1.9,12706
Ohio,7.3,40.2,8.9,5.9,65.3,1.2,15.2,3.5,0.01,1.93,1.61,11857
Ohio,8.3,36.4,9.3,5.3,64.3,1.1,16.5,3.5,0.3,2.17,1.06,11464
Ohio,5.82,36.17,14.55,4.95,61.38,1.12,14.48,3.49,0.26,1.96,1.3,11008
Ohio,3.49,35.77,11.07,5.09,67.67,1.41,11.33,3.43,0.28,1.9,1.25,12227
Ohio,6.41,35.09,16.48,5.31,59.93,1.14,13.71,3.42,0.02,2.76,0.66,10803
Ohio,5.56,38.63,11.72,5.65,64.8,1.28,13.13,3.41,0.18,1.61,1.58,11711
Ohio,2.7,40.2,9.6,5.5,71.7,1.4,8.5,3.4,0.01,2.32,1.05,13111
Ohio,2.81,37.53,11.76,4.96,69.64,1.18,9.06,3.4,0.04,1.86,1.5,12521
Ohio,2.9,36.5,10.4,5.1,69.7,1.4,10.1,3.4,0.26,1.8,1.33,12564
Ohio,2.8,37.8,9.3,5.2,69.3,1.3,11.5,3.4,0.29,1.55,1.57,12620
Ohio,3.3,41.7,5.8,5.4,72.3,1.6,11.6,3.4,0.01,1.69,1.66,13167
Ohio,4.94,35.85,12.46,5.15,65.79,1.39,11.81,3.4,0.33,1.54,1.53,11886
Ohio,3.7,36.8,9.9,5.1,68.1,1.3,12.1,3.4,0.01,1.91,1.5,12561
Ohio,4.3,36.6,10.9,5.2,67.1,1,12.4,3.4,0.39,1.85,1.13,12090
Ohio,5.6,38,10.2,5.5,66.6,1.3,13.1,3.4,0.07,1.84,1.46,12016
Ohio,5.4,40.6,6,5.5,70.2,1.5,13.5,3.4,0.03,1.81,1.52,12762
Ohio,6.6,38.4,6,5.6,69.7,1.4,14,3.4,0.02,1.86,1.52,12577
Ohio,6,37.5,14.3,5.3,61.8,1.1,14.1,3.4,0.01,1.49,1.95,11250
Ohio,6.1,39.5,9.2,5.4,65.4,1.2,15.4,3.4,0.32,1.32,1.72,11843
Ohio,6.1,39.9,8.3,5.4,65.8,1.2,15.8,3.4,0.01,3.33,0.07,12126
Ohio,6.4,39.6,7.2,5.5,66.7,0.6,16.6,3.4,0.35,1.7,1.34,12051
Ohio,6.7,39.6,4.8,5.9,67.3,1.4,17.3,3.4,0.09,1.58,1.75,12546
Ohio,2.95,35.64,11.77,5.04,69.21,1.4,9.26,3.32,0.23,2,1.09,12691
Ohio,1.69,33.25,27.66,4.18,57.58,1.11,6.17,3.3,0.09,1.68,1.53,10486
Ohio,3.21,34.09,18.86,4.73,63.42,1.06,8.63,3.3,0.04,2.27,0.99,11555
Ohio,3.1,38.2,10.4,5.3,70.7,1.3,9,3.3,0.01,2.52,0.73,12707
Ohio,2.3,37.4,17.5,4.9,63.7,1.5,9.1,3.3,0.01,2.54,0.78,11601
Ohio,5.9,42,6.3,6,69.3,5.6,9.4,3.3,0.01,1.63,1.64,12635
Ohio,3.5,39.4,8.4,5.4,71.9,1.5,9.5,3.3,0.17,2.52,0.57,13050
Ohio,2.6,42.2,6.9,5.5,72.7,1.6,10.1,3.3,0.01,2.02,1.24,13097
Ohio,3.4,40.6,11.7,5.2,66.5,1.3,11.9,3.3,0.3,1.8,1.24,11993
Ohio,4,41.3,7.3,5.5,70.3,1.6,12.1,3.3,0.01,1.98,1.35,12777
Ohio,5,40.7,7.7,5.5,69.3,1.4,12.7,3.3,0.01,1.67,1.58,12624
Ohio,5.3,38.7,12.8,5.1,64.6,1.3,12.8,3.3,0.04,1.62,1.67,11707
Ohio,4.4,42.3,6.1,5.8,70.1,1.5,13.2,3.3,0.01,1.68,1.59,12985
Ohio,5.7,34.9,17,5.2,59.5,1.3,13.6,3.3,0.01,2.64,0.66,10795
Ohio,6,40.9,10.2,5.3,65.3,1.3,14.6,3.3,0.01,1.75,1.5,11908
Ohio,3.65,38.37,10.17,5.42,69.79,1.33,10.03,3.26,0.22,1.7,1.34,12641
Ohio,4.98,44.12,8.7,5.81,66.71,1.37,14.15,3.26,0.03,1.26,1.97,12360
Ohio,7.6,42.19,7.02,6.07,65.83,1.26,16.5,3.26,0.01,1.48,1.79,11961
Ohio,4.3,33.88,16.33,5,64.09,1.23,10.08,3.24,0.07,1.69,1.46,11450
Ohio,2.8,35.1,14.4,5,68,1.3,8.2,3.2,0.08,2.48,0.67,12252
Ohio,2.3,39.4,9.5,5.2,72.4,1.4,8.3,3.2,0.08,2.47,0.69,12990
Ohio,2.1,40.4,8.4,5.1,73.6,1.4,8.3,3.2,0.08,2.18,0.98,13240
Ohio,1.7,41.9,9.3,5.3,72.4,1.2,8.5,3.2,0.09,1.68,1.46,13167
Ohio,3.1,36.9,12,5.1,68,1.4,10.3,3.2,0.01,1.83,1.31,12327
Ohio,3.1,33.7,17.6,4.8,62.4,1.2,10.8,3.2,0.2,2.01,1,11290
Ohio,4.5,33.4,20.4,4.6,58.9,1.1,11.8,3.2,0.01,1.75,1.44,10736
Ohio,3.2,49.7,7,6,69.8,1.5,12.4,3.2,0.01,1.86,1.35,13302
Ohio,5.4,36.2,8.4,5.6,68.9,1.3,12.6,3.2,0.01,1.8,1.4,12498
Ohio,1.76,40.27,8.46,5.31,73.87,1.41,7.76,3.19,0.06,1.54,1.59,13375
Ohio,4.35,40.64,13.86,5.23,63.74,1.02,12.94,3.19,0.21,1.2,1.75,11510
Ohio,2.75,31.93,27.2,4.24,55.15,1.25,8.98,3.18,0.04,2.04,1.1,9812
Ohio,2.78,35.91,10.48,4.97,69.61,1.28,10.45,3.18,0.13,1.6,1.44,12593
Ohio,2.66,34.93,13.03,4.84,68.01,1.47,9.5,3.15,0.22,1.89,1.04,12292
Ohio,7.19,36.42,9.27,5.41,66.83,1.3,14.04,3.15,0.32,1.65,1.18,12050
Ohio,8.76,37.77,10.12,5.66,62.81,1.39,16.93,3.12,0.03,1.72,1.35,11330
Ohio,2.25,42.09,6.36,4.33,75.79,1.46,6.47,3.11,0.11,1.57,1.43,13846
Ohio,2.91,40.93,14.25,5.33,66.88,1.2,9.27,3.11,0.06,1.95,1.08,12217
Ohio,2.8,37.64,12.02,4.93,68.8,1.37,9.77,3.11,0.18,1.47,1.46,12316
Ohio,4.8,36.58,14.29,5.1,64.86,1.22,11.42,3.11,0.01,2.41,0.69,11743
Ohio,1.9,41.7,14.8,5.2,68.1,1.3,7.4,3.1,0.01,1.79,1.31,12451
Ohio,1.6,39.2,14.8,5.2,68,1.1,7.7,3.1,0.06,2.5,0.54,12320
Ohio,2.5,36.6,17,4.9,65.2,1,8.8,3.1,0.07,1.52,1.47,11772
Ohio,1.9,37.7,9.4,5.1,71.4,1.3,9.7,3.1,0.02,1.78,1.32,12840
Ohio,3.4,41.7,10.5,5.4,69.9,1.2,9.9,3.1,0.02,1.46,1.6,12689
Ohio,3.3,39,11.4,5.2,68.2,1.2,10.8,3.1,0.01,1.05,2.08,12401
Ohio,2.9,42,10.6,5.4,68.4,1.4,11.1,3.1,0.01,1.48,1.64,12435
Ohio,5,44.4,3.5,6.1,72.8,1.4,13.2,3.1,0.01,1.23,1.85,13297
Ohio,6.6,39.9,11.6,5.4,63.3,1.3,15.3,3.1,0.29,2.01,0.78,11360
Ohio,8.5,38.9,9.9,5.7,63.1,1.3,16.9,3.1,0.17,1.33,1.62,11463
Ohio,7.6,37,9.3,4.9,64.1,1.2,17.4,3.1,0.4,0.76,1.94,11166
Ohio,3.62,37.89,15.41,5.11,65.7,1.41,9.32,3.05,0.01,1.54,1.5,11950
Ohio,5.05,29.88,32.03,4.21,47.72,0.92,12.1,3.03,0.17,1.83,1.03,8544
Ohio,4.13,38.89,6.12,5.51,71.1,1.44,12.8,3.03,0.15,1.3,1.58,12769
Ohio,4.82,39.69,7.49,5.52,69.06,1.07,13.8,3.03,0.33,1.15,1.6,12362
Ohio,2.4,37.8,9.1,5.4,72.2,1.2,9.1,3,0.07,2.34,0.59,13110
Ohio,1.8,38.3,12.1,5,68.9,1.3,9.7,3,0.1,1.9,1.1,12380
Ohio,2.8,38.7,9.1,5.2,70,1.2,11.5,3,0.19,0.85,1.96,12710
Ohio,3.3,47.1,7.2,5.9,70.4,1.7,12,3,0.01,0.95,2.01,12970
Ohio,3.93,34.66,21.36,4.76,57.73,0.93,12.19,3,0.19,1.48,1.35,10413
Ohio,4.2,34.9,17.1,5.2,61.1,0.9,12.7,3,0.16,1.09,1.23,11090
Ohio,5,38.7,6.4,5.4,70,1.6,13.5,3,0.01,2.43,0.58,12725
Ohio,4.7,41.5,6.4,5.5,69.8,1.4,13.9,3,0.01,1.35,1.66,12894
Ohio,6.5,40.4,5.1,5.9,70.4,1.4,14.2,3,0.19,1.14,1.63,12655
Ohio,5.3,40.2,5.7,5.7,69.2,1.5,14.9,3,0.02,1.28,1.75,12816
Ohio,6.36,37.85,6.32,5.39,68.79,1.51,14.99,3,0.16,1.29,1.55,12250
Ohio,7.1,38.8,10.8,5.4,64.4,1.3,15.1,3,0.02,2.07,0.89,11651
Ohio,2.7,36.02,14.2,4.82,67.19,1.47,9.33,2.99,0.14,1.6,1.25,12010
Ohio,4.32,41.52,10.11,5.31,68.67,1.38,11.54,2.99,0,1.59,1.4,12463
Ohio,5.98,40.46,7.53,5.65,70.56,1.31,11.97,2.98,0.01,1.65,1.32,12785
Ohio,5.86,40.09,9.96,5.6,65.87,1.36,14.28,2.98,0.01,2.01,0.95,12043
Ohio,4.73,40.48,10.75,5.41,66.82,1.35,12.57,2.97,0.03,2.02,0.93,12176
Ohio,3.26,37.7,6.65,5.32,73.89,1.43,9.75,2.96,0.1,1.7,1.16,13260
Ohio,3.38,35.25,11.84,4.88,68.4,1.42,10.53,2.93,0.22,1.65,1.06,12319
Ohio,3.36,38.62,11.22,5.18,68.97,1.28,10.34,2.92,0.02,1.09,1.84,12451
Ohio,2.3,36.9,12.7,5,71.1,1.4,6.9,2.9,0.02,2.26,0.62,12662
Ohio,4,35.7,9.2,5.3,70.2,1.4,11,2.9,0.01,1.46,1.47,12737
Ohio,5.39,34.35,7.02,5.24,71.73,1.35,11.76,2.9,0.18,1.52,1.2,12777
Ohio,5.3,34.3,13.5,5.3,65.4,0.6,12.2,2.9,0.01,1.21,1.7,11711
Ohio,4.6,42.6,4.2,5.8,73.2,1.5,12.3,2.9,0.01,1.23,1.67,13245
Ohio,6.2,41,5.2,5.7,70.7,1.6,13.9,2.9,0.01,2.46,0.48,12830
Ohio,5.5,41.1,5,5.5,71,1.4,14.2,2.9,0.03,1.73,1.15,12783
Ohio,9.6,37.3,7.1,5.8,65.6,1.3,17.2,2.9,0.01,1.76,1.15,11835
Ohio,7.6,36.61,15.05,5.11,60.67,1.12,15.13,2.89,0.22,1.93,0.72,10813
Ohio,2.22,40.75,10.69,5.41,71.72,1.36,7.95,2.87,0.02,1.72,1.13,13058
Ohio,2.91,37.94,18.3,5,63.65,1.47,8.71,2.87,0,1.48,1.39,11550
Ohio,2.69,34.8,20.04,4.66,62.56,1.17,8.71,2.86,0.04,1.65,1.17,11231
Ohio,5.46,39.72,5.63,5.5,70.03,1.41,14.59,2.84,0.3,0.82,1.72,12469
Ohio,2.46,37.87,15.68,4.93,66.92,1.25,8.34,2.82,0.01,2.25,0.55,12157
Ohio,7.69,37.39,7.55,5.53,66.61,1.47,16.02,2.82,0.15,2.04,0.63,11995
Ohio,2.9,34.7,19.7,4.9,62.8,1.1,8.7,2.8,0.04,1.85,0.87,11295
Ohio,2.9,38.8,8.3,5.3,72.8,1.3,9.4,2.8,0.16,1.55,1.05,13112
Ohio,2.95,37.22,9.51,5.3,71.46,1.49,9.44,2.8,0.17,1.57,1.06,13033
Ohio,3.36,39.34,10.41,5.27,70.1,1.21,10.21,2.8,0.03,1.52,1.25,12777
Ohio,2.8,31.7,18.2,4.9,62.1,1.1,10.9,2.8,0.25,1.53,0.99,11230
Ohio,4.6,34.4,16.1,4.9,63.4,1.2,11.7,2.8,0.01,1.57,1.23,11349
Ohio,4.3,38.5,8.2,5.4,70.6,1.4,11.7,2.8,0.01,1.57,1.22,12652
Ohio,3.2,41.6,7.3,5.4,70.3,1.7,12.5,2.8,0.02,1.34,1.49,12734
Ohio,5.2,41.7,5.3,5.6,71.8,1.5,13,2.8,0.01,1.02,1.81,12944
Ohio,5.6,43.1,3,5.9,72.3,1.5,14.5,2.8,0.01,1.51,1.26,13172
Ohio,8,40.9,7.1,5.9,67.5,1.3,15.4,2.8,0.02,1.9,0.84,12201
Ohio,6.9,39.9,7.6,5.7,66.5,1.5,16,2.8,0.03,1.51,1.3,12238
Ohio,10.2,32.9,7.4,5.7,64.6,1.4,18.1,2.8,0.05,2.07,0.67,11457
Ohio,9.1,35.7,10.6,5.3,60.3,1.3,19.8,2.8,0.01,1.06,1.69,10696
Ohio,3.7,30.77,29.45,4.33,53.09,1.12,9.22,2.79,0.09,1.74,0.96,9679
Ohio,3.95,36.63,22.09,4.77,58.83,1.24,10.29,2.78,0.01,1.77,1,10716
Ohio,4.83,33.82,16.36,4.81,64.14,1.22,10.72,2.75,0.07,1.64,1.04,11492
Ohio,4.53,37.67,6.35,5.41,70.27,1.48,13.75,2.74,0.18,1.27,1.29,12648
Ohio,4.05,33.08,19.08,4.75,62.21,1.23,10,2.73,0.06,1.8,0.87,11161
Ohio,1.8,34.3,25.7,4.5,59.8,1.1,6.2,2.7,0.01,1.5,1.16,10866
Ohio,2.4,40.6,15.8,5.1,66.4,1.2,8.8,2.7,0.03,1.55,1.13,12115
Ohio,2.5,37,14.6,5.1,67.4,1.3,9,2.7,0.02,1.81,0.89,12183
Ohio,3.9,38.3,14.8,5.3,66.6,1.2,9.4,2.7,0.01,1.06,1.63,11934
Ohio,2.38,32.37,25.03,4.46,56.65,1.51,9.63,2.7,0.01,1.68,1.01,10119
Ohio,3.6,41.2,7.5,5.5,71.2,1.8,11.3,2.7,0.01,1.61,1.12,12917
Ohio,5.4,37.6,13.8,5.4,64.6,1.3,12.2,2.7,0.03,1.44,1.23,11614
Ohio,5,41,6.8,5.8,70.6,1.5,12.6,2.7,0.01,1.22,1.48,12820
Ohio,5.7,41.4,4.3,5.9,71.1,1.6,14.4,2.7,0.02,1.58,1.15,12954
Ohio,7.2,38.4,6.8,5.7,67.9,1.4,15.4,2.7,0.02,1.22,1.45,12257
Ohio,6.9,37.4,8.5,5.3,66,1.2,16.3,2.7,0.02,0.57,2.11,11713
Ohio,7.3,38.7,5.4,5.8,68.2,1.5,16.3,2.7,0.01,0.95,1.73,12081
Ohio,2.7,35.5,14.55,4.93,67.51,1.34,8.95,2.69,0.12,1.62,0.93,12041
Ohio,2.37,41.35,8.1,5.43,73.26,1.37,9.17,2.67,0.02,1.45,1.2,13314
Ohio,2.02,39.5,14.32,5.07,68.35,1.17,8.42,2.65,0.15,0.96,1.5,12310
Ohio,2.84,37.28,18.6,4.98,64.39,1.16,8.25,2.6,0.01,1.14,1.42,11652
Ohio,2.5,36.1,22,4.8,61,1.1,8.4,2.6,0.01,1.26,1.35,11143
Ohio,2.2,40.5,7.1,5.4,75,1.4,8.5,2.6,0.07,1.67,0.91,13450
Ohio,1.7,38.2,13.9,4.9,67.9,1.2,9.5,2.6,0.01,1.2,1.44,12120
Ohio,3.1,38,9.2,5.4,71,1.7,10,2.6,0.01,1.64,0.98,12801
Ohio,4.4,37.1,9.8,4.9,70.2,1.2,11.4,2.6,0.01,1.04,1.51,12495
Ohio,5.1,40.7,4.8,5.7,71.8,1.5,13.7,2.6,0.03,0.83,1.71,12947
Ohio,5.1,41.4,4.6,5.6,71.6,1.4,14.2,2.6,0.01,1.09,1.48,12949
Ohio,6,39.2,5.2,5.4,70.2,1.6,15,2.6,0.01,1.28,1.33,12615
Ohio,8.5,37.5,8.9,5.7,65,1.3,16.4,2.6,0.98,0.87,0.72,11606
Ohio,9.5,34.9,10.6,5.6,62.1,1.3,17.7,2.6,0.01,1.83,0.75,11021
Ohio,10.62,36.9,10.93,5.67,60.04,1.02,19.7,2.59,0.01,1.14,1.46,10739
Ohio,2.61,36.43,10.49,4.96,70.47,1.49,10.03,2.56,0.14,1.45,0.97,12564
Ohio,2.29,38.65,16.99,5.06,65.94,1.21,8.28,2.52,0.02,1.07,1.43,11909
Ohio,1.87,32.07,21.91,4.42,61.32,1.29,8.54,2.52,0.01,1.97,0.54,11200
Ohio,3,34.4,14.2,5,68.7,1.3,8.3,2.5,0.1,2.06,0.35,12330
Ohio,3.15,34.64,11.28,5.09,70.26,1.4,9.45,2.5,0.11,1.4,0.98,12515
Ohio,3.6,38.8,9.6,5.3,70.2,1.4,11,2.5,0.24,1.39,0.85,12590
Ohio,5.82,35.51,9.69,5.31,70.13,1.34,11.03,2.5,0.26,1.32,0.92,12507
Ohio,5.1,34.9,10.7,5.3,68,1.3,12.1,2.5,0.01,1.53,0.96,12228
Ohio,4.3,40.6,6.9,5.5,70.8,1.6,12.8,2.5,0.01,1.18,1.33,12758
Ohio,4.4,39,6.3,5.6,71.1,1.5,13,2.5,0.01,2.04,0.41,12756
Ohio,6.02,37.95,11.94,5.25,65.87,1.31,13.13,2.5,0.01,1.14,1.35,11775
Ohio,4.5,43.3,8.3,5.5,69.2,1.4,13.2,2.5,0.02,1.07,1.37,12573
Ohio,6.2,42.7,8.7,5.8,67.4,1.2,14.3,2.5,0.01,0.65,1.87,12208
Ohio,7.6,37.6,8.9,5.6,66.3,1.2,15.4,2.5,0.01,1.99,0.46,11876
Ohio,5.1,40.3,3.5,5.5,71.6,1.6,15.4,2.5,0.01,0.73,1.73,12742
Ohio,7.3,40,6,5.6,69,1.3,15.5,2.5,0.01,1.94,0.59,12420
Ohio,6.3,38.7,7.6,5.4,67.3,1.3,16,2.5,0.32,1.72,0.43,12025
Ohio,2.85,34.68,19.53,4.68,61.62,1.2,10.47,2.48,0.07,1.5,0.93,11096
Ohio,3.35,36.55,9.73,5.23,69.94,1.35,11.3,2.43,0.06,1.22,1.06,12491
Ohio,5.23,33.44,17.85,5.06,60.73,1.15,12.8,2.41,0.18,1.14,1.09,10850
Ohio,1.6,37,15.7,5,68.2,1.2,7.6,2.4,0.02,1.54,0.8,12339
Ohio,1.64,38.33,9.28,5.27,73.43,1.23,8.39,2.4,0.02,1.52,0.86,13192
Ohio,2.8,35.9,12,5.2,70.3,1.3,8.9,2.4,0.01,2.03,0.37,12623
Ohio,3,38.4,15.6,5.6,66.2,1.2,9,2.4,0.01,1.43,0.99,11983
Ohio,3.2,30.1,31.5,4.2,51.2,1,9.6,2.4,0.23,1.62,0.59,9222
Ohio,3.6,39.2,9.6,5.4,70.6,1.4,10.6,2.4,0.01,1.39,1,12646
Ohio,5,28.9,26.5,4.2,55.2,0.9,10.7,2.4,0.02,1.75,0.68,9804
Ohio,3.4,42.8,7.7,5.6,69.9,1.6,12.8,2.4,0.02,0.51,1.83,12568
Ohio,5.6,35.6,8.3,5.4,69.3,1.5,13.2,2.4,0.01,2.15,0.23,12438
Ohio,7.5,38.2,6.5,5.6,68.4,1.4,15.8,2.4,0.03,2,0.34,12283
Ohio,9.1,33.2,13,5.4,61.7,1.2,16.3,2.4,0.01,1.45,0.94,10825
Ohio,6.7,42.7,3.2,5.9,70.5,1.4,16.5,2.4,0.01,1.16,1.27,12932
Ohio,5.6,41.8,3.9,5.6,69.7,1.4,16.9,2.4,0.02,0.86,1.53,12907
Ohio,7,41,6.9,5.6,67,1,17.1,2.4,0.18,0.67,1.54,12170
Ohio,10.1,39.6,5.7,5.9,66,1.3,18.8,2.4,0.09,0.87,1.46,11777
Ohio,8.88,37.19,7.84,5.44,64.97,1.42,17.95,2.38,0.24,0.46,1.68,11437
Ohio,2.37,31.37,21.68,4.43,62.11,1.2,8.21,2.37,0.07,1.3,1,10994
Ohio,1.9,39.4,15.7,5.2,67.3,1.2,8.3,2.3,0.02,1,1.27,12307
Ohio,2.79,32.48,17.05,4.94,66.08,1.09,8.46,2.3,0.04,2.08,0.26,12010
Ohio,1.8,41.2,12.5,5.4,69.8,1.3,8.7,2.3,0.01,1.24,1.08,12904
Ohio,2.7,43,5.7,5.6,74.7,1.3,10.3,2.3,0.08,0.71,1.54,13552
Ohio,3.7,36,10.4,5.4,70.4,1.2,10.4,2.3,0.09,1.39,0.78,12561
Ohio,3,38.8,13.3,5.2,66.4,1.5,11.2,2.3,0.01,1.08,1.25,11983
Ohio,2.9,39.7,9.4,5.3,70.1,1.7,11.2,2.3,0.02,0.94,1.31,12794
Ohio,3.5,39.7,5.3,5.5,73.6,1.9,11.4,2.3,0.02,0.73,1.55,13196
Ohio,6.1,40.3,3.5,5.8,71.3,1.6,15.5,2.3,0.01,0.99,1.31,12836
Ohio,7.8,36.6,13.9,5.3,61,1.3,16.2,2.3,0.08,0.89,1.34,10809
Ohio,13.5,37.3,11,5.2,57.4,1.1,23,2.3,0.11,0.58,1.57,10062
Ohio,3.08,38.01,12.83,5.29,68.03,1.31,10.21,2.29,0.04,1.29,0.94,12224
Ohio,2.73,38.28,15.24,4.85,66.05,1.29,10.3,2.27,0.03,0.96,1.28,12083
Ohio,3.41,33.61,16.62,4.83,64.23,1.25,10.77,2.27,0.13,1.03,1.12,11439
Ohio,5.27,34.17,17.63,5.07,62.81,1.11,11.12,2.26,0.04,1.87,0.35,11339
Ohio,7.04,39.97,3.16,5.59,71.88,1.46,15.67,2.24,0.04,0.57,1.63,12865
Ohio,2.7,32.97,17.79,4.75,63.4,1.04,10.76,2.23,0.1,1.3,0.83,11344
Ohio,7.65,38.17,10.15,5.66,64.71,1.21,16.07,2.22,0.01,1.14,1.03,11565
Ohio,2.9,32.3,20.4,4.6,62.5,1.1,9.1,2.2,0.03,1.72,0.48,11254
Ohio,3.1,35.7,7.9,5.2,73.3,1.5,9.9,2.2,0.1,1.32,0.75,13090
Ohio,3.8,34.3,16.2,4.9,64.4,1.3,10.9,2.2,0.01,1.02,1.18,11584
Ohio,3.95,33.04,15.96,4.97,64.67,1.08,11.1,2.2,0.14,1.1,0.92,11482
Ohio,4.4,36.4,10.4,5.2,68.7,1.3,12.2,2.2,0.01,1.04,1.14,12379
Ohio,3.9,39,7.6,5.3,70.6,1.8,12.5,2.2,0.01,0.85,1.3,12675
Ohio,6.9,34.4,10.4,5.1,65.7,1.4,15.2,2.2,0.12,1.34,0.73,11582
Ohio,6.8,35.3,11.7,5.2,64,1.1,15.8,2.2,0.21,1.18,0.84,11307
Ohio,6.4,40.2,2.8,5.9,71.6,1.6,15.9,2.2,0.04,0.66,1.47,12875
Ohio,4.73,40.07,2.69,5.67,73.3,1.51,14.64,2.19,0.13,0.51,1.55,13090
Ohio,1.96,34.12,18.67,4.71,63.34,1.13,10.01,2.1,0.01,1.09,1.02,11382
Ohio,3.4,37.3,10.5,5.3,69.6,1.7,10.9,2.1,0.01,1.18,0.95,12508
Ohio,4.6,36.7,20.2,4.7,60.4,1.1,11.5,2.1,0.01,1.12,0.96,10671
Ohio,7.09,33.82,14.62,4.84,61.95,1.29,15.2,2.1,0.17,1.32,0.61,10993
Ohio,7.6,37.5,7.7,5.5,67.4,1.2,16.1,2.1,0.2,1.3,0.64,11942
Ohio,3.42,40.49,9.5,5.53,69.76,1.36,11.77,2.08,0.04,0.43,1.61,12641
Ohio,4.2,29.8,28,4.3,54,1,10.6,2,0.04,0.96,0.96,9619
